Id,Price(EUR),Location,Address,Rooms,Heating,SetUp,Elevator,Stores,Area(m2),Evident,State,Infrared,YearOfBuild,Floor
905,5.0,Novo Naselje,Novo Naselje,4,centralno grejanje,prazno,ima lift (1),"kablovska, TV, klima, veš mašina, frižider, šporet, ležaj",91,uknjiženo,uobičajeno stanje,useljivo,2006,2
906,5.0,Liman,Liman 4,2.5,centralno grejanje,prazno,ima lift (1),"kablovska, TV, klima, veš mašina, frižider, šporet, ležaj",58,uknjiženo,uobičajeno stanje,useljivo,1987,1
907,5.0,Podbara,Kosovska,3,centralno grejanje,prazno,ima lift (1),"interfon, klima",76,uknjiženo,uobičajeno stanje,useljivo,1987,3
908,7.0,Sajmište,Sajmište,3,grejanje na gas,prazno,ima lift (1),klima,68,uknjiženo,novo,useljivo,2021,7
909,5.0,Podbara,Podbara,3,centralno grejanje,prazno,ima lift (1),klima,68,uknjiženo,novo,useljivo,2021,prizemlje
910,5.0,Novo Naselje,Šarengrad,3.5,centralno grejanje,prazno,ima lift (1),klima,91,uknjiženo,novo,useljivo,1995,1
911,3.0,Grbavica,Grbavica,0.5,centralno grejanje,prazno,ima lift (1),klima,25,uknjiženo,novo,useljivo,2006,visoko
912,4.0,Detelinara,Nova Detelinara,2.5,centralno grejanje,prazno,ima lift (1),klima,59,uknjiženo,uobičajeno stanje,useljivo,2005,1
913,4.0,Rotkvarija,Socijalno,2,centralno grejanje,prazno,ima lift (1),klima,65,uknjiženo,renovirano,useljivo,2005,1
914,1.0,Vidovdansko Naselje,Vidovdansko Naselje,0.5,podno grejanje,prazno,ima lift (1),"kuhinjski elementi, frižider, zamrzivač, rerna, ležaj",13,uknjiženo,renovirano,useljivo,2000,2
915,3.0,Bulevar Evrope,Bulevar Evrope,1.5,centralno grejanje,prazno,ima lift (1),"kuhinjski elementi, frižider, zamrzivač, rerna, ležaj",37,uknjiženo,renovirano,useljivo,2000,2
916,6.0,Bulevar Oslobođenja,Bulevar Oslobođenja,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",68,uknjiženo,renovirano,useljivo,2000,1
917,6.0,Bulevar Oslobođenja,Bulevar Oslobođenja,3,centralno grejanje,prazno,ima lift (1),"interfon, klima",68,uknjiženo,renovirano,useljivo,2000,1
918,4.0,Adice,Adice,3.5,centralno grejanje,prazno,ima lift (1),"interfon, klima",64,uknjiženo,uobičajeno stanje,useljivo,2018,prizemlje
919,4.0,Stari Grad,Centar,1.5,centralno grejanje,prazno,ima lift (1),"interfon, klima",44,uknjiženo,uobičajeno stanje,useljivo,1962,visoko
920,4.0,Stari Grad,Centar,2,centralno grejanje,prazno,ima lift (1),"interfon, klima",44,uknjiženo,uobičajeno stanje,useljivo,1962,visoko
921,1.0,Bulevar Evrope,Bulevar Evrope,1.5,grejanje na struju,namešteno,ima lift (1),"TV, klima, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar",30,uknjiženo,novo,useljivo,2020,suteren
922,7.0,Liman,Liman 4,3.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",93,uknjiženo,novo,useljivo,2020,5
923,8.0,Podbara,Beogradski Kej,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",80,uknjiženo,renovirano,useljivo,2020,1
924,4.0,Stari Grad,Pionirska,1.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",44,uknjiženo,renovirano,useljivo,2020,visoko
925,6.0,Adamovićevo Naselje,Aranj Janoša,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",57,nije uknjiženo,novo,useljivo,2020,5
926,7.0,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar),3.5,podno grejanje,prazno,ima lift (1),"kablovska, klima",85,nije uknjiženo,u izgradnji,useljivo,2020,1
927,7.0,Stari Grad,Centar,3,centralno grejanje,prazno,ima lift (1),"kablovska, klima",102,nije uknjiženo,uobičajeno stanje,useljivo,1933,1
928,5.0,Liman,"LIMAN 4, NOVI SAD",3,centralno grejanje,prazno,ima lift (1),"kablovska, klima",58,nije uknjiženo,uobičajeno stanje,useljivo,1982,1
929,3.0,Grbavica,Grbavica,1.5,centralno grejanje,prazno,ima lift (1),"kablovska, klima",39,uknjiženo,uobičajeno stanje,useljivo,2022,visoko
930,1.0,Novo Naselje,Satelit,1,centralno grejanje,prazno,ima lift (1),"kablovska, klima",25,uknjiženo,uobičajeno stanje,useljivo,2000,5
931,1.0,Bulevar Evrope,Bulevar Evrope,0.5,grejanje na struju,prazno,ima lift (1),"kablovska, klima",12,uknjiženo,uobičajeno stanje,useljivo,2009,prizemlje
932,6.0,Grbavica,Danila Kiša,2,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska",56,uknjiženo,novo,useljivo,2009,4
933,6.0,Grbavica,alekse šantića,4,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska",72,uknjiženo,novo,useljivo,2009,6
934,9.0,Bulevar Evrope,Bulevar Evrope,3.5,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska",97,uknjiženo,u izgradnji,useljivo,2021,prizemlje
935,12.0,Bulevar Evrope,Bulevar Evrope,4.5,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska",132,uknjiženo,u izgradnji,useljivo,2021,1
936,12.0,Bulevar Evrope,Bulevar Evrope,4.5,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska",133,uknjiženo,u izgradnji,useljivo,2021,2
937,6.0,Sremska Kamenica,Tatarsko Brdo,4,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska",160,uknjiženo,u izgradnji,useljivo,2021,4
938,4.0,Stari Grad,Centar,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",44,uknjiženo,renovirano,useljivo,2021,4
939,3.0,Detelinara,Veselina Masleše,2.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",65,nije uknjiženo,uobičajeno stanje,useljivo,2021,4
940,6.0,Liman,Liman 4,2.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",58,uknjiženo,uobičajeno stanje,useljivo,2021,1
941,3.0,Telep,Đorđa Lebovića,2,centralno grejanje,prazno,ima lift (1),"telefon, interfon, klima",44,uknjiženo,novo,useljivo,2021,2
942,4.0,Sajmište,Slobodana Bajića,3,grejanje na gas,prazno,ima lift (1),"telefon, interfon",59,nije uknjiženo,novo,useljivo,2021,2
943,7.0,Adamovićevo Naselje,Cara Dušana,4,grejanje na gas,prazno,ima lift (1),"telefon, klima",95,nije uknjiženo,novo,useljivo,2021,5
944,3.0,Detelinara,Rumenački put,2,centralno grejanje,prazno,ima lift (1),"telefon, interfon, klima",48,uknjiženo,novo,useljivo,2021,3
945,4.0,Rotkvarija,Vojvode Šupljikca,3.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",70,uknjiženo,uobičajeno stanje,useljivo,2021,3
946,6.0,Adamovićevo Naselje,Adamovićevo Naselje,3.5,grejanje na gas,prazno,ima lift (1),telefon,88,nije uknjiženo,novo,useljivo,2021,3
947,5.0,Adamovićevo Naselje,Adamovićevo Naselje,3.5,grejanje na gas,prazno,ima lift (1),telefon,73,nije uknjiženo,novo,useljivo,2021,3
948,6.0,Adamovićevo Naselje,Adamovićevo Naselje,3.5,grejanje na gas,prazno,ima lift (1),telefon,90,nije uknjiženo,novo,useljivo,2021,3
949,7.0,Adamovićevo Naselje,Adamovićevo Naselje,3.5,grejanje na gas,prazno,ima lift (1),telefon,92,nije uknjiženo,novo,useljivo,2021,3
950,5.0,Adamovićevo Naselje,Adamovićevo Naselje,3.5,grejanje na gas,prazno,ima lift (1),telefon,66,nije uknjiženo,novo,useljivo,2021,3
951,9.0,Stari Grad,Centar,4,grejanje na gas,prazno,ima lift (1),telefon,106,uknjiženo,u izgradnji,useljivo,2006,1
952,3.0,Salajka,Salajka,1.5,grejanje na gas,prazno,ima lift (1),telefon,37,uknjiženo,uobičajeno stanje,useljivo,2011,2
953,6.0,Liman,Liman 4,2.5,centralno grejanje,prazno,ima lift (1),telefon,58,uknjiženo,renovirano,useljivo,2011,2
954,3.0,Detelinara,Molijerova,2.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon",47,uknjiženo,uobičajeno stanje,useljivo,2011,4
955,11.0,Stari Grad,Jovana Đorđevića,4,centralno grejanje,prazno,ima lift (1),telefon,119,uknjiženo,uobičajeno stanje,useljivo,2011,visoko
956,2.0,Bulevar Evrope,Bulevar Evrope,0.5,grejanje na struju,namešteno,ima lift (1),"Poslovni nameštaj, telefon, kablovska, TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, mikrotalasna rerna, rerna, plakar",25,uknjiženo,renovirano,useljivo,2011,2
957,10.0,Stari Grad,Kej,4,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",83,uknjiženo,renovirano,useljivo,2011,visoko
958,7.0,Stari Grad,Centar,3,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska",77,uknjiženo,renovirano,useljivo,2011,visoko
959,5.0,Podbara,Podbara,3,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska",61,uknjiženo,u izgradnji,useljivo,2011,1
960,6.0,Liman,Liman 4,2.5,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska, kuhinjski elementi",58,uknjiženo,renovirano,useljivo,2011,1
961,4.0,Stari Grad,Centar,2,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska, kuhinjski elementi",44,uknjiženo,uobičajeno stanje,useljivo,2011,visoko
962,7.0,Stari Grad,Centar,3,centralno grejanje,polunamešteno,ima lift (1),"Poslovni nameštaj, telefon, kablovska, video nadzor, TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, zamrzivač, mikrotalasna rerna, rerna, šporet, ležaj, plakar, ugradni plakar",77,uknjiženo,renovirano,useljivo,2011,2
963,4.0,Detelinara,MILENKA GRCICA,2.5,centralno grejanje,polunamešteno,ima lift (1),"Poslovni nameštaj, telefon, kablovska, video nadzor, TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, zamrzivač, mikrotalasna rerna, rerna, šporet, ležaj, plakar, ugradni plakar",53,uknjiženo,renovirano,useljivo,2011,2
964,5.0,Adamovićevo Naselje,Adamovićevo Naselje,2,centralno grejanje,prazno,ima lift (1),"video nadzor, interfon, klima",54,uknjiženo,novo,useljivo,2021,4
965,5.0,Liman,"LIMAN 4, NOVI SAD",3,centralno grejanje,prazno,ima lift (1),"video nadzor, interfon, klima",58,uknjiženo,novo,useljivo,2021,1
966,1.0,Telep,"TELEP, NOVI SAD",0.5,grejanje na gas,prazno,ima lift (1),"video nadzor, interfon, klima",23,uknjiženo,novo,useljivo,2021,prizemlje
967,3.0,Sajmište,Sajmište,1.5,centralno grejanje,prazno,ima lift (1),"video nadzor, interfon, klima",44,uknjiženo,uobičajeno stanje,useljivo,2014,3
968,3.0,Bulevar Oslobođenja,Bulevar Oslobođenja,1.5,centralno grejanje,prazno,ima lift (1),"video nadzor, interfon, klima",30,uknjiženo,uobičajeno stanje,useljivo,2004,1
969,3.0,Rotkvarija,Kraljevića Marka 28,1.5,centralno grejanje,prazno,ima lift (2),"telefon, kablovska, video nadzor, ventilacija",37,uknjiženo,novo,useljivo,2020,visoko
970,4.0,Rotkvarija,Socijalno,1.5,centralno grejanje,prazno,ima lift (2),"telefon, kablovska, video nadzor, ventilacija",45,uknjiženo,uobičajeno stanje,useljivo,2020,1
971,3.0,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar),2,grejanje na gas,prazno,ima lift (2),"telefon, kablovska, video nadzor, ventilacija",52,uknjiženo,uobičajeno stanje,useljivo,2020,5
972,10.0,Grbavica,Gogoljeva,3.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",106,uknjiženo,novo,useljivo,2020,2
973,4.0,Grbavica,Lasla Gala,2,centralno grejanje,prazno,ima lift (1),video nadzor,49,uknjiženo,uobičajeno stanje,useljivo,2020,5
974,3.0,Detelinara,Nova Detelinara,2.5,centralno grejanje,prazno,ima lift (1),video nadzor,65,uknjiženo,uobičajeno stanje,useljivo,2006,5
975,3.0,Rotkvarija,Socijalno,0.5,centralno grejanje,prazno,ima lift (1),video nadzor,30,uknjiženo,uobičajeno stanje,useljivo,2006,1
976,4.0,Stari Grad,Centar,2,centralno grejanje,prazno,ima lift (1),video nadzor,44,uknjiženo,uobičajeno stanje,useljivo,2006,prizemlje
977,3.0,Detelinara,Nova Detelinara,1.5,centralno grejanje,prazno,ima lift (1),video nadzor,37,uknjiženo,uobičajeno stanje,useljivo,2006,5
978,2.0,Detelinara,Nova Detelinara,0.5,centralno grejanje,prazno,ima lift (1),video nadzor,24,uknjiženo,uobičajeno stanje,useljivo,2006,prizemlje
979,2.0,Podbara,jug bogdana,0.5,centralno grejanje,namešteno,ima lift (1),video nadzor,21,uknjiženo,uobičajeno stanje,useljivo,2006,5
980,5.0,Novo Naselje,Šarengrad,4,centralno grejanje,prazno,ima lift (1),video nadzor,92,uknjiženo,uobičajeno stanje,useljivo,2006,2
981,2.0,Telep,petefi sandora,0.5,etažno grejanje,prazno,ima lift (1),video nadzor,21,uknjiženo,uobičajeno stanje,useljivo,2006,2
982,2.0,Detelinara,Nova Detelinara,0.5,centralno grejanje,prazno,ima lift (1),video nadzor,24,uknjiženo,novo,useljivo,2006,visoko
983,4.0,Stari Grad,pionirska,2,centralno grejanje,prazno,ima lift (1),video nadzor,44,uknjiženo,novo,useljivo,2006,1
984,0.0,Grbavica,Grbavica,2,centralno grejanje,prazno,ima lift (1),video nadzor,62,uknjiženo,novo,useljivo,2008,6
985,18.0,Stari Grad,Kej,3,centralno grejanje,prazno,ima lift (1),klima,123,uknjiženo,novo,useljivo,2008,2
986,4.0,Detelinara,Nova Detelinara,2,centralno grejanje,prazno,ima lift (1),klima,45,uknjiženo,uobičajeno stanje,useljivo,2017,2
987,6.0,Bulevar Oslobođenja,"BULEVAR, NOVI SAD",3,centralno grejanje,prazno,ima lift (1),klima,68,uknjiženo,uobičajeno stanje,useljivo,2004,1
988,3.0,Sajmište,micurinova,1.5,centralno grejanje,prazno,ima lift (1),klima,37,uknjiženo,renovirano,useljivo,2004,5
989,1.0,Telep,Telep,1,grejanje na gas,prazno,ima lift (1),klima,21,uknjiženo,uobičajeno stanje,useljivo,2007,prizemlje
990,5.0,Grbavica,Grbavica,4,centralno grejanje,prazno,ima lift (1),klima,111,uknjiženo,novo,useljivo,2007,6
991,2.0,Sajmište,branka bajica,0.5,centralno grejanje,namešteno,ima lift (1),klima,24,uknjiženo,novo,useljivo,2007,visoko
992,3.0,Avijatičarsko Naselje,VESELINA MASLESE,2,centralno grejanje,namešteno,ima lift (1),klima,51,uknjiženo,novo,useljivo,2007,visoko
993,8.0,Rotkvarija,DJURDJA BRANKOVICA,4,centralno grejanje,namešteno,ima lift (1),klima,86,uknjiženo,novo,useljivo,2007,visoko
994,5.0,Adice,Adice,4,grejanje na gas,prazno,ima lift (1),telefon,89,nije uknjiženo,u izgradnji,useljivo,2007,2
995,2.0,Detelinara,Nova Detelinara,1,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",28,uknjiženo,u izgradnji,useljivo,2007,2
996,10.0,Grbavica,Grbavica,4,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",130,uknjiženo,novo,useljivo,2007,3
997,4.0,Detelinara,Nova Detelinara,1.5,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",45,uknjiženo,novo,useljivo,2007,2
998,3.0,Sajlovo,Sajlovo,1.5,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",62,uknjiženo,u izgradnji,useljivo,2007,prizemlje
999,5.0,Telep,Telep,2.5,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",63,uknjiženo,u izgradnji,useljivo,2023,1
1000,3.0,Telep,Telep,1.5,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",39,uknjiženo,u izgradnji,useljivo,2023,visoko
1001,4.0,Telep,Telep,2.5,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",57,uknjiženo,u izgradnji,useljivo,2023,1
1002,3.0,Detelinara,Nova Detelinara,1.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",38,uknjiženo,u izgradnji,useljivo,2010,1
1003,6.0,Salajka,Salajka,3,grejanje na gas,polunamešteno,ima lift (1),"telefon, kablovska",75,uknjiženo,novo,useljivo,2010,2
1004,6.0,Grbavica,grbavica,3.5,centralno grejanje,prazno,ima lift (1),TV,111,uknjiženo,novo,useljivo,2010,3
1005,4.0,Stari Grad,Centar,1.5,centralno grejanje,prazno,ima lift (1),TV,35,uknjiženo,u izgradnji,useljivo,2010,4
1006,6.0,Stari Grad,Centar,3.5,centralno grejanje,prazno,ima lift (1),TV,69,uknjiženo,uobičajeno stanje,useljivo,2007,2
1007,6.0,Bulevar Oslobođenja,Bulevar Oslobođenja,3,centralno grejanje,prazno,ima lift (1),TV,68,uknjiženo,renovirano,useljivo,2007,2
1008,3.0,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar),1.5,grejanje na gas,namešteno,ima lift (1),TV,38,uknjiženo,novo,useljivo,2007,4
1009,3.0,Novo Naselje,ANTONA URBANA,2,centralno grejanje,namešteno,ima lift (1),TV,48,uknjiženo,novo,useljivo,2007,4
1010,3.0,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar),1.5,centralno grejanje,prazno,ima lift (1),TV,38,uknjiženo,novo,useljivo,2007,visoko
1011,4.0,Stari Grad,Dunavski Park,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, klima",44,uknjiženo,renovirano,useljivo,2007,visoko
1012,17.0,Stari Grad,Centar,4,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska, internet, interfon, klima, sudo mašina, šporet",208,uknjiženo,novo,useljivo,2018,5
1013,2.0,Adice,Adice,2,grejanje na gas,prazno,ima lift (1),klima,49,uknjiženo,novo,useljivo,2011,2
1014,5.0,Podbara,Beogradski kej,3,centralno grejanje,namešteno,ima lift (2),"telefon, kablovska, video nadzor",72,uknjiženo,uobičajeno stanje,useljivo,2011,3
1015,21.0,Rotkvarija,Kraljevića Marka,5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",122,uknjiženo,novo,useljivo,2011,1
1016,5.0,Podbara,Podbara,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",68,uknjiženo,novo,useljivo,2011,prizemlje
1017,3.0,Grbavica,"GRBAVICA, NOVI SAD",1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",33,uknjiženo,uobičajeno stanje,useljivo,2006,visoko
1018,7.0,Liman,"LIMAN 3, NOVI SAD",3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",77,uknjiženo,uobičajeno stanje,useljivo,1980,6
1019,0.0,Stari Grad,Centar,5,centralno grejanje,namešteno,ima lift (1),"Poslovni nameštaj, telefon, kablovska, video nadzor, TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, mikrotalasna rerna, rerna, šporet, ležaj, plakar, ugradni plakar",183,uknjiženo,novo,useljivo,1980,10
1020,5.0,Liman,Liman 3,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",62,uknjiženo,novo,useljivo,1980,7
1021,6.0,Stari Grad,Železnička,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",52,uknjiženo,uobičajeno stanje,useljivo,1980,7
1022,4.0,Sajmište,Pariske Komune,2.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",66,uknjiženo,uobičajeno stanje,useljivo,1980,2
1023,4.0,Banatić,Gagarinova,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",69,uknjiženo,uobičajeno stanje,useljivo,1980,2
1024,2.0,Bulevar Oslobođenja,Bulevar Oslobođenja,0.5,centralno grejanje,prazno,ima lift (2),"telefon, kablovska",26,uknjiženo,renovirano,useljivo,1980,2
1025,7.0,Liman,Liman 4,3.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",90,uknjiženo,renovirano,useljivo,1980,2
1026,13.0,Grbavica,Grbavica,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",146,uknjiženo,uobičajeno stanje,useljivo,2008,5
1027,4.0,Bulevar Oslobođenja,Bulevar Oslobođenja,2.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",65,uknjiženo,uobičajeno stanje,useljivo,1900,2
1028,3.0,Rotkvarija,Rotkvarija,1,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",37,uknjiženo,uobičajeno stanje,useljivo,2019,visoko
1029,12.0,Stari Grad,Centar,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",94,uknjiženo,uobičajeno stanje,useljivo,1841,prizemlje
1030,3.0,Futoška,Futoška,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",34,uknjiženo,uobičajeno stanje,useljivo,1954,3
1031,7.0,Novo Naselje,Novo Naselje,4,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",97,uknjiženo,u izgradnji,useljivo,2022,prizemlje
1032,5.0,Grbavica,Grbavica,4,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",78,uknjiženo,uobičajeno stanje,useljivo,2022,3
1033,19.0,Stari Grad,Stari Grad,4,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, video nadzor",150,uknjiženo,novo,useljivo,2022,1
1034,8.0,Detelinara,Nova Detelinara,4,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, video nadzor",125,uknjiženo,novo,useljivo,2022,5
1035,6.0,Adamovićevo Naselje,Cara Dušana,2.5,centralno grejanje,namešteno,ima lift (1),klima,48,uknjiženo,novo,useljivo,2022,4
1036,6.0,Grbavica,Grbavica,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",65,uknjiženo,novo,useljivo,2022,1
1037,3.0,Rotkvarija,Socijalno,0.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",30,uknjiženo,novo,useljivo,2022,1
1038,3.0,Grbavica,Kolo Srpskih Sestara,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",39,uknjiženo,uobičajeno stanje,useljivo,2022,visoko
1039,2.0,Veternik,Veternik,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",31,uknjiženo,u izgradnji,useljivo,2022,1
1040,5.0,Veternik,Veternik,3.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",89,uknjiženo,u izgradnji,useljivo,2022,1
